study_accession;first_public;study_title;project_name;run_accession;sample_accession;sample_title;sample_description;library_name;library_selection;library_source;library_strategy;library_construction_protocol;library_layout;rna_integrity_num;instrument_platform;rt_prep_protocol;cell_line;cell_type;tissue_lib;tissue_type;host_phenotype;isolate;age;host_body_site;description;note;origin;Gtex;; 
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572936;SAMN17616087;NAT Rep25;NAT Rep25;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal appearing thyroid tissue adjacent to PTC tumor;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048760: T Rep9 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572937;SAMN17616084;NAT Rep26;NAT Rep26;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal appearing thyroid tissue adjacent to PTC tumor;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048767: NAT Rep13 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572938;SAMN17616083;NAT Rep27;NAT Rep27;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal appearing thyroid tissue adjacent to PTC tumor;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048768: T Rep13 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572939;SAMN17616007;NAT Rep28;NAT Rep28;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal appearing thyroid tissue adjacent to PTC tumor;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048775: NAT Rep17 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572940;SAMN17616048;NAT Rep29;NAT Rep29;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048776: NAT Rep18 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572900;SAMN17616014;NAT Rep3;NAT Rep3;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048780: NAT Rep22 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572941;SAMN17616047;NAT Rep30;NAT Rep30;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048783: NAT Rep25 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572942;SAMN17616046;NAT Rep31;NAT Rep31;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048788: NAT Rep30 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572943;SAMN17616045;NAT Rep32;NAT Rep32;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048789: NAT Rep31 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572944;SAMN17616044;NAT Rep33;NAT Rep33;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048792: NAT Rep34 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572945;SAMN17616043;NAT Rep34;NAT Rep34;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048793: NAT Rep35 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572946;SAMN17616042;NAT Rep35;NAT Rep35;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048796: NAT Rep38 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA695543;01/02/2021;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;Transcriptome analysis discloses dysregulated genes in normal appearing tumor-adjacent thyroid tissues from patients with papillary thyroid carcinoma;SRR13572947;SAMN17616035;NAT Rep36;NAT Rep36;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was isolated using TRIzol reagent (Invitrogen) according to the manufacturer's instructions. The purity of extracted RNA was measured using a NanoDrop ND-1000 spectrophotometer (NanoDrop Technologies, Inc., Wilmington, DE) and the concentration was assessed with Qubit 2.0 Fluorometer (Agilent Technologies, Santa Clara, CA) using an RNA HS Assay Kit. Samples with RNA Integrity Number (RIN) greater than 4 as assessed by a BioAnalyzer (Agilent) with no visible sign of genomic DNA contamination from the HS Nanochip tracings were used for total RNA library generation. RNA-seq libraries were prepared using the Illumina TruSeq Stranded Total RNA Sample Prep Kit with Ribo-Zero Gold (catalog #RS-122-2201) according to the manufacturer protocol. The sequencing was performed in paired end manner, generating 2 X 100 bp paired-end reads using the Illumina HiSeq 2500 system. Pre-alignment data QC were assessed with FastQC. Post-alignment data quality was assessed with an in-house quality control pipeline/database for RNA-seq database (14). RNA-seq data were trimmed for any adapter sequences using Adapter Removal (15).;PAIRED;;ILLUMINA;;;;;"Normal;Thyroid";;;;;Illumina HiSeq 2500 sequencing: GSM5048800: NAT Rep42 Homo sapiens RNA-Seq;;;Thyroid Gland;;
PRJNA996923;29/07/2023;circRNAs and papillary thyroid cancer;circRNAs and papillary thyroid cancer;SRR25373043;SAMN36660602;;;GSM7655238;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was extracted using the mirVana miRNA Isolation Kit (Ambion) following the manufacturer's protocol. The libraries were constructed using TruSeq Stranded Total RNA with Ribo-Zero Gold according to the manufacturer's instructions. Then these libraries were sequenced on the Illumina sequencing platform (NovaSeq 6000) and 150 bp/125bp paired-end reads were generated.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2500 sequencing: GSM7655238: Adjacent 4 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA996923;29/07/2023;circRNAs and papillary thyroid cancer;circRNAs and papillary thyroid cancer;SRR25373044;SAMN36660603;;;GSM7655237;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was extracted using the mirVana miRNA Isolation Kit (Ambion) following the manufacturer's protocol. The libraries were constructed using TruSeq Stranded Total RNA with Ribo-Zero Gold according to the manufacturer's instructions. Then these libraries were sequenced on the Illumina sequencing platform (NovaSeq 6000) and 150 bp/125bp paired-end reads were generated.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2500 sequencing: GSM7655237: Adjacent 3 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA996923;29/07/2023;circRNAs and papillary thyroid cancer;circRNAs and papillary thyroid cancer;SRR25373045;SAMN36660604;;;GSM7655236;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was extracted using the mirVana miRNA Isolation Kit (Ambion) following the manufacturer's protocol. The libraries were constructed using TruSeq Stranded Total RNA with Ribo-Zero Gold according to the manufacturer's instructions. Then these libraries were sequenced on the Illumina sequencing platform (NovaSeq 6000) and 150 bp/125bp paired-end reads were generated.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2500 sequencing: GSM7655236: Adjacent 2 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJNA996923;29/07/2023;circRNAs and papillary thyroid cancer;circRNAs and papillary thyroid cancer;SRR25373046;SAMN36660605;;;GSM7655235;cDNA;TRANSCRIPTOMIC;RNA-Seq;Total RNA was extracted using the mirVana miRNA Isolation Kit (Ambion) following the manufacturer's protocol. The libraries were constructed using TruSeq Stranded Total RNA with Ribo-Zero Gold according to the manufacturer's instructions. Then these libraries were sequenced on the Illumina sequencing platform (NovaSeq 6000) and 150 bp/125bp paired-end reads were generated.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2500 sequencing: GSM7655235: Adjacent 1 Homo sapiens RNA-Seq;;tumor-adjacent;Thyroid Gland;;
PRJEB21619;04/07/2017;Intergenic Disease-associated Regions are Abundant in Novel Regulatory Transcripts;Intergenic Disease-associated Regions are Abundant in Novel Regulatory Transcripts;ERR2022844;SAMEA104150475;Trachea;Protocols: Normal human tissue RNA was obtained from the FirstChoice Tissue Panel (Ambion AM6000) and Human Breast Total RNA (Ambion AM6952). Melanoma RNA was obtained from patient cell lines, including 3 originating from metastasized stage IV melanoma (A-series) and 10 originating from resected lymph nodes from patients with stage 3 disease (C-series. RNA was extracted with RNeasy columns (Qiagen). RNA was extracted with RNeasy columns (Qiagen). RNA was DNAse treated with TurboDNase (Life Technologies), confirmed DNA-free, RNA integrity was confirmed by Agilent 2100 Bioanalyzer (Agilent Technologies). rRNA depletion (Ribo-Zero™ (Epicentre)) was performed on 5μg of total RNA. ERCC RNA Spike-In Control mix 1 or mix 2 (Life Technologies) were added to ribodepleted RNA to a final dilution of 1/100. Libraries were prepared with the TruSeq Stranded mRNA Sample Preparation Kit (Illumina) and 9-12 cycles of pre-capture LM-PCR performed as required. Multiplex library pools were created by mixing equal amounts of 5 pre-capture sample libraries and capture hybridization performed on 1 μg of the pooled library. Melanoma A-series samples were each randomly assigned to one of three capture hybridizations to ensure any expression differences between the A and C-series samples were not due to an A-series batch effect. Post-capture LMPCR was performed for 17 cycles.;Trachea_p;RANDOM PCR;TRANSCRIPTOMIC;RNA-Seq;Normal human tissue RNA was obtained from the FirstChoice Tissue Panel (Ambion AM6000) and Human Breast Total RNA (Ambion AM6952). Melanoma RNA was obtained from patient cell lines, including 3 originating from metastasized stage IV melanoma (A-series) and 10 originating from resected lymph nodes from patients with stage 3 disease (C-series. RNA was extracted with RNeasy columns (Qiagen). RNA was extracted with RNeasy columns (Qiagen). RNA was DNAse treated with TurboDNase (Life Technologies), confirmed DNA-free, RNA integrity was confirmed by Agilent 2100 Bioanalyzer (Agilent Technologies). rRNA depletion (Ribo-Zero™ (Epicentre)) was performed on 5μg of total RNA. ERCC RNA Spike-In Control mix 1 or mix 2 (Life Technologies) were added to ribodepleted RNA to a final dilution of 1/100. Libraries were prepared with the TruSeq Stranded mRNA Sample Preparation Kit (Illumina) and 9-12 cycles of pre-capture LM-PCR performed as required. Multiplex library pools were created by mixing equal amounts of 5 pre-capture sample libraries and capture hybridization performed on 1 μg of the pooled library. Melanoma A-series samples were each randomly assigned to one of three capture hybridizations to ensure any expression differences between the A and C-series samples were not due to an A-series batch effect. Post-capture LMPCR was performed for 17 cycles.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina HiSeq 2000 paired end sequencing: Intergenic Disease-associated Regions are Abundant in Novel Regulatory Transcripts;;;Trachea;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767510;SAMN09934019;THPR001A;THPR001A;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360747: THPR001A Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767513;SAMN09934016;THPR001D;THPR001D;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360750: THPR001D Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767515;SAMN09934014;THPR001F;THPR001F;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360752: THPR001F Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767516;SAMN09934013;THPR001G;THPR001G;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360753: THPR001G Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767517;SAMN09934012;THPR002A;THPR002A;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360754: THPR002A Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
